links,title,description,content,class
https://tuoitre.vn/ngot-lim-bo-anh-me-cham-con-sot-khi-troi-tro-lanh-20201104113420887.htm,‘ngọt lịm’ bộ ảnh mẹ chăm con sốt khi trời trở lạnh,"từ chiếc ôm trìu mến, miệng thổi trán nóng đến ly thuốc ‘37 độ’..., chỉ có mẹ mới làm nên những điều ngọt lịm đến thế!",trời trở lạnh kéo_theo bao bệnh gây_sốt cảm cúm tay_chân miệng sởi viêm đường_hô_hấp bé mệt nhoai mẹ trìu_mến hành_động ngọt_lịm mẹ bé bớt sợ_hãi cơn_sốt ốm ôm trìu_mến mẹ ôm vỗ_về câu mẹ thương_cục mẹ quá_đỗi âu_yếm ôm não trẻ giải_phóng hormone hạnh_phúc lo_âu cơn_sốt truyền_tải ngôn_ngữ tình_yêu vô_tận mẹ sốt mẹ ôm yêu_thương miệng thổi trán nóng chân lạnh trán nóng_sốt bừng_bừng khó_chịu ngừng ập mẹ xót vội_vàng hạ nhiệt trăm_ngàn có_lẽ hành_động xuýt_xoa miệng thổi trán nóng mẹ xoa_dịu ốm_đau buồn_tủi da_diết cử_chỉ ngọt_ngào mẹ ly thuốc 37 độ chăm sốt trở lạnh mẹ ấm_áp chú_ý ly thuốc hạ sốt miệng gói hapacol 250 sủi_bọt mùi cam vị diệu kỳ bao uống trời trở lạnh mẹ chút ấm 37 độ uống ngon mẹ khẽ nâng đầu ghé ly miệng dỗ_dành đuôi sốt đi canh suốt đêm cơn_sốt bất_an mẹ vỗ_về đêm mẹ cưng_chiều ôm thức suốt đêm ngừng xoa lưng ru ngủ ngủ thiếp đi tiếng xuýt_xoa nho_nhỏ mẹ vọng tai giấc_ngủ chập_chờn bát cháo ấm dịu_dàng ấm_áp mẹ an_tâm ngủ vùi thức dậy cơn_sốt lui ốm mẹ bận dậy đôn_đáo mua hapacol 250 phòng sốt nấu bát cháo nhỏ_bé_con đôi bàn_tay phép màu mẹ bón thuốc đút cháo ngoan mau khỏe đi khắp thế_gian mẹ cảm_giác ốm bàn_tay mẹ chăm_sóc liều thuốc_tiên bệnh sức_mạnh tình mẫu_tử,cần biết
https://tuoitre.vn/goi-ho-tro-chua-thay-dot-pha-nhieu-kien-nghi-cho-giai-quyet-20201105074211287.htm,gói hỗ trợ chưa thấy đột phá: nhiều kiến nghị chờ giải quyết,"tto - cho đến nay, chỉ có khoảng 20 doanh nghiệp lữ hành được hưởng chính sách vay theo thông tư 01 của ngân hàng nhà nước.",nguyễn_thị_ánh hoa giám_đốc sở du_lịch tp hcm hưởng nhỏvề chính_sách giảm_giá tiền điện 453 cơ_sở lưu_trú du_lịch 10 giá điện 5 6 7 chính_sách phí lệ_phí 21 doanh_nghiệp phí lệ_phí 436 hướng_dẫn_viên du_lịch phí lệ_phí chính_sách con_số lực_lượng lao_động doanh_nghiệp hoạt_động ngành du_lịch gói hoa doanh_nghiệp lao_động ngành du_lịch phản_ảnh tiếp_cận gói quy_trình thủ_tục tiếp_nhận phức_tạp ví_dụ doanh_nghiệp tiếp_cận gói vay_lãi_suất ưu_đãi lương lao_động chứng_minh doanh_nghiệp 50 lao_động doanh_nghiệp du_lịch hiện cố_gắng chờ dịp hồi_phục lao_động nghỉ tạm_thời nghỉ lương cắt hợp_đồng địa_phương thống_nhất nghề hướng_dẫn_viên du_lịch ký hợp_đồng lao_động doanh_nghiệp hưởng lao_động chứng_minh thủ_tục nhiêu_khê thu_thập trình ubnd tp văn_hóa thể_thao du_lịch hoa kiến_nghị tháo_gỡ 3 nguyễn trùng_khánh tổng_cục_trưởng tổng_cục du_lịch kiến_nghị hiệp_hội du_lịch địa_phương hiệp_hội du_lịch việt nam ý_kiến doanh_nghiệp ngành văn_hóa thể_thao du_lịch tổng_cục du_lịch hai văn_bản kiến_nghị chính_phủ tháo_gỡ doanh_nghiệp đề_xuất bám sát nhu_cầu doanh_nghiệp giải_pháp_chính doanh_nghiệp thuế phí tài_chính lao_động thông_qua gói an_sinh xã_hội gói 62_000 tỉ đồng chính_phủ dân covid 19 8 văn_hóa thể_thao du_lịch văn_bản kiến_nghị 3 đề_nghị chính_sách lùi lãi_suất vay ngân_hàng áp_dụng tháng12 2021 doanh_nghiệp du_lịch cơ_cấu khoản nợ giãn nợ vay khoanh nợ khoanh trả_lãi tiền vay vay quá_hạn ngoai đề_xuất thuế gia_tăng điều_chỉnh giá điện doanh_nghiệp kinh_doanh lưu_trú chính_sách lao_động chính_sách doanh_nghiệp chờ phê_duyệt,kinh doanh
https://tuoitre.vn/sach-giao-khoa-nong-dien-dan-quoc-hoi-20201105072309459.htm,sách giáo khoa 'nóng' diễn đàn quốc hội,"tto - ngày 4-11, nhiều đại biểu quốc hội tiếp tục có ý kiến về việc cần xem xét lại quy trình biên soạn, thẩm định và phê duyệt các bộ sách giáo khoa lớp 1 theo chương trình mới dẫn đến một số lỗi gây xôn xao dư luận thời gian qua.",tranh_luận đại_biểu dừng sửa sách_giáo_khoa sgk lỗi sạn sgk tiếng việt lớp 1 cánh diều sai bắt_buộc sửa đại_biểu phạm thị minh hiền phú yên nhận_định sách dính lỗi cơ_bản nguyên_tắc biên_soạn bản_quyền ngữ_liệu lỗi sgk sai nội_dung quy_trình thẩm_định phát_hành sách lỏng_lẻo dễ_dãi vội_vàng hiền sgk sản_phẩm hàng_hóa thông_thường chấp_nhận sách lốp xe mảnh chắp_vá vận_hành thái_độ thỏa_hiệp nguy_hại xem_nhẹ nhân_văn trong_sáng tiếng việt cơ_quan mạnh_dạn thẳng sự_thật cân_nhắc dừng sgk chất_lượng lùi hoàn_thiện chặt_chẽ mặt hiền đại_biểu phú yên kiến_nghị nghiêm_minh trách_nhiệm khâu bộ_phận xem_xét bổ_sung điều_chỉnh hội_đồng thẩm_định sgk dừng rút kinh_nghiệm phiên thảo_luận chứng_kiến tranh_luận đại_biểu đặng_thị_phương thảo nam định đại_biểu bùi văn_phương ninh_bình quan_điểm phiên họp 3 11 đại_biểu phương thảo sgk tiếng việt sách trong_sáng ngôn_ngữ hệ_thống logic khai_thác kho_tàng văn_hóa dân_gian việt nam giáo_viên dạy điều_chỉnh tồn_tại chính_thức đi bộc_lộ phát_hiện biên_soạn thẩm_định phê_duyệt ban_hành thảo sgk sai bắt_buộc sửa thế_hệ học_sinh trẻ học sgk sai_sót kiến_nghị chính_phủ chỉ_đạo gd đt tạm dừng sgk lớp 1 lưu_hành thị_trường khẩn_trương rà_soát thẩm_định toàn_bộ sgk môn_học thành_lập hội_đồng thẩm_định quốc_gia thành_viên thẩm_định khách_quan minh_bạch bài_học nội_dung kỹ_lưỡng chính_xác sgk yên_tâm toàn xã_hội đại_biểu phương thảo đại_biểu bùi văn_phương sách tiếng việt lớp 1 lỗi sạn mức_độ nghiêm_trọng ý_kiến phát_biểu sai_sót chương_trình sách khắc_phục giảng_dạy giáo_viên lựa_chọn ngữ_liệu bài_giảng nghiêm_trọng lắm bản_thảo phê duyệttrao đổi hành_lang đại_biểu nguyễn_ngọc_phương quảng_bình đồng_tình đề_nghị dừng sách lỗi phương sai_sót sơ_suất khắc_phục dừng phương trước_mắt sgk bài_giảng phương_pháp dạy sửa sửa sửa tổng_kết sửa trả_lời đại_biểu phó_thủ_tướng vũ đức đam chính_phủ thủ_tướng sgk đam thừa_nhận tiếng việt 1 cánh diều gd đt thẩm_định phê_duyệt lỗi sai_sót sạn tiếp_thu cầu_thị khoa_học_bộ_trưởng gd đt sai_sót trách_nhiệm chỉ_đạo cương_quyết thay chủ_tịch hội_đồng thẩm_định phó_thủ_tướng sách sách chất_lượng trách_nhiệm gd đt không_thể_nào hoàn_thành đóng_góp đông_đảo đội_ngũ giáo_viên nhà_khoa_học giáo_dục toàn_thể nhân_dân chỉ_đạo gd đt tận_dụng công_nghệ_thông_tin bản_thảo sgk phê_duyệt thẩm_định dân giáo_viên kinh_nghiệm dạy trẻ góp_ý chắt_lọc tiếp_thu ý_kiến đam nhấn_mạnh,thời sự
https://tuoitre.vn/coi-lai-quy-trinh-chon-sach-giao-khoa-20201105072820165.htm,coi lại quy trình chọn sách giáo khoa,tto - nhiều chuyên gia trong lĩnh vực giáo dục đã đề nghị như vậy xung quanh câu chuyện sách giáo khoa (sgk) lớp 1 còn chưa được cơ quan chức năng giải quyết ngã ngũ.,duy_nhất 1 chương_trình 1 sgk chống độc_quyền thị_trường sgk nhà_giáo chọn_lựa sách học_sinh sách chất_lượng nhà_trường chọn_lựa quy_định sgk ts huỳnh công_minh nguyên giám_đốc sở gd đt tp hcm nhận_định thị_trường thị trườngtheo minh 1 sgk dân nhà_nước_ép mua sách thời sách giao trường tiểu_học ban_giám_hiệu trường ví_như nhà_nước quyền định_đoạt sách trường kết_luận sai_sót sgk quy_luật thị_trường phát_huy tối_đa sách nội_dung mua sách kém chất_lượng lưng sách dụng_công cạnh_tranh lành_mạnh ra_đời sách minh tương_tự ths lê ngọc điệp nguyên trưởng_phòng giáo_dục tiểu_học sở gd đt tp hcm sai_sót sgk môn tiếng việt lớp 1 quy_trình quy_định sgk sách giao giáo_viên đứng lớp quyết_định ban_bệ quyết_định sách quyền giáo_viên loai trừ trường sgk tế_nhị căn_cứ nội_dung hình_thức quyển sách điệp điệp chương_trình chuẩn giáo_viên 5 sách gd đt phê_duyệt giảng_dạy ví_dụ 1 sách a 2 sách b quản_lý quản_lý chương_trình chuẩn kiến_thức kỹ_năng quản_lý nội_dung sgk điệp ta giai_đoạn tồn_tại sgk sgk đứng thị_trường chất_lượng kém sgk chú_trọng nội_dung sách nguyễn tùng_lâm thành_viên tổ tư_vấn ủy_ban quốc_gia đổi_mới giáo_dục chọn_lựa sgk bản_chất giáo_viên nhà_trường luật quy_trình sách đi giáo_viên đứng lớp nhà_trường sách bất_ổn trường sách giáo_viên tiếp_cận đầy_đủ nghiên_cứu kỹ sách_dẫn hạt sạn sgk dạy_học rút kinh_nghiệm sgk lớp 2 lớp 6 bất_cập tiêu_cực sách ubnd tỉnh quyết_định dám ngữ_liệu dạy vai_trò quản_lý trường h hiệu_trưởng trường tiểu_học tp hcm đề_nghị sgk lớp 2 rơi dậy sóng sgk lớp 1 hội_đồng thẩm_định sgk làm_việc công_tâm khách_quan h gd đt hội_đồng thẩm_định sgk bổ_sung biện_pháp chế_tài hội_đồng thẩm_định sách tròn nhiệm_vụ sgk sai_sót chấp_nhận phạt làm_gương hội_đồng thẩm_định hàng_loạt sgk khối lớp giáo_viên lớp 1 nội_thành tp hcm phản_ảnh phát_hiện sgk ngữ_liệu quản_lý phát_biểu báo giáo_viên thay_thế ngữ_liệu bài_học dễ_dàng quen suy_nghĩ sgk pháp_lệnh cán_bộ quản_lý sgk pháp_lệnh giáo_viên dám ngữ_liệu bài_học sợ sai sợ hiệu_trưởng hiệu_phó khối trưởng chuyên_môn bắt_lỗi ngữ_liệu bài_học giáo_viên hề đơn_giản in 46 học_sinh lớp học sgk đề_nghị nội_dung sgk chuẩn qua_loa sửa_đổi giáo_viên noí ts vũ thu hương nguyên giảng_viên trường đh sư_phạm hà nội gd đt trao quyền chủ_động giáo_viên giáo_viên chủ_động ngữ_liệu ngữ_liệu sgk giáo_viên lúng_túng dạy_học hương chương_trình giáo_viên hướng_dẫn thiết_thực sgk khâu biên_soạn thẩm_định khâu tập_huấn chủ_động mong_muốn gd đt,giáo dục
https://tuoitre.vn/doanh-nghiep-keu-bi-hanh-lanh-dao-can-tho-noi-gi-20201104224455196.htm,"doanh nghiệp kêu bị 'hành', lãnh đạo cần thơ nói gì?","tto - lãnh đạo tp cần thơ khẳng định đồng hành với doanh nghiệp, nhưng gần đây một số doanh nghiệp lại kêu bị ""hành"".",21 10 tòa_án tp hcm tuyên chấp_nhận khởi_kiện công_ty cp 720 hủy văn_bản hành_chính cục_trưởng cục thuế cục thuế tp cần_thơ phán_quyết thông_báo thuế tiền thuê đất thủ_tục hành_chính cưỡng_chế cục thuế cục_trưởng cục thuế tp cần_thơ công_ty cp 720 quy_định pháp_luật đột_ngột tăng_giá thuê đấtnhưng đi quyết_định doanh_nghiệp trải hành_trình truân_chuyên 2005 công_ty cp 720 ký hợp_đồng thuê đất 195 hđtđ sở tn mt tp cần_thơ diện_tích thuê 65 500 m2 phường bình thủy bình thủy phục_vụ sản_xuất kinh_doanh thuê đất 10 đơn_giá 316 triệu đồng 18 5 2005 thời_hạn thuê đất phương_thức nộp tiền thuê đất nộp hằng ký hợp_đồng 1 cục thuế tp cần_thơ đơn_phương tăng_giá tiền thuê đất quyết_định thông_báo 3044 cục thuế doanh_nghiệp nộp tiền thuê đất 18 tỉ đồng quyết_định 800 cưỡng_chế thi_hành trích tiền tài_khoản công_ty cp 720 lê_hoàng mỹ tổng_giám_đốc công_ty cp 720 thanh_toán tiền thuê đất 5 6 tỉ đồng 2 5 tỉ đồng hợp_đồng ký 2015 thời_hạn thuê đất công_ty cp 720 đề_nghị thanh_lý hợp_đồng tái_ký hợp_đồng giá thuê sở tn mt doanh_nghiệp nghĩa_vụ tài_chính 10 3 tỉ đồng bức_xúc doanh_nghiệp kiện tòa 20 11 2019 tand tp cần_thơ xét_xử phúc_thẩm bản_án phúc phẩm 1972019 dspt chấp_nhận kháng_cáo đơn ubnd tp cần_thơ chấp_nhận khởi_kiện công_ty cp 720 buộc ubnd tp cần_thơ sở tn mt thanh_lý hợp_đồng thuê công_ty cp 720 1 bản_án hiệu_lực doanh_nghiệp trì_hoãn thuê đất sản_xuất kinh_doanh chờ bản_án tòa_án tp hcm xét_xử vụ công_ty cp 720 kiện cục_trưởng cục thuế cục thuế tp cần_thơ doanh_nghiệp xác_định thuê đất ký hợp_đồng thuê đất công_ty hoạt_động phập_phồng lo_âu mang_tiếng nợ tiền thuê đất doanh_nghiệp vay vốn kinh_doanh ổn_định cuộc_sống công_nhân mỹ kêu thiệt_hại tiền tỉ lãnh_đạo đi họctrước buôi đối thoai chính_quyền tp cần_thơ doanh_nghiệp chiều 14 10 võ thái_sơn đại_diện công_ty xăng dầu tây nam_bộ phản_ảnh doanh_nghiệp hành dự_án doanh_nghiệp trình hồ_sơ sở ngành giải_quyết 3 tuần sở giải_quyết 3 gọi điện thoai vị lãnh_đạo sở đơn_giản đi học quân_sự 2 tuần hồ_sơ dự_án chậm giải_quyết nêu doanh_nghiệp thiệt_hại trả_lãi 1 5 tỉ đồng sơn doanh_nghiệp khỏe buôi đối thoai dương hiển phó chủ_tịch ubnd tp cần_thơ sơn ngại lãnh_đạo sở ngoai lãnh_đạo tp nắm 1 trao_đổi phóng_viên tuôi trẻ chiều 2 11 hiển doanh_nghiệp lãnh_đạo sở ngâm hồ_sơ kiểm_điểm trách nhiệmliên quan hợp_đồng thuê đất công_ty cp 720 nguyễn_chí kiên phó giám_đốc sở tn mt tp cần_thơ 9 2020 giám_đốc sở tn mt văn_bản ý_kiến tổng_cục quản_lý đất_đai hướng_dẫn trả_lời chờ tổng_cục quản_lý đất_đai hướng_dẫn sở chủ_động mời doanh_nghiệp hướng_dẫn thành_phần hồ_sơ hồ_sơ sở giải_quyết công_ty cp 720 văn_bản thuê thuê đất bản_vẽ địa_chính phương_án đất thời_hạn thuê đất đầu diện_tích đất đo_đạc kiên lý_giải chậm doanh_nghiệp thuê đất trao_đổi tuôi trẻ lê_hoàng mỹ sở tn mt mời hướng_dẫn hồ_sơ sở tn mt đo_đạc diện_tích đất doanh_nghiệp ký hợp_đồng chuyên_môn sở tiền dương hiển quan_điểm lãnh_đạo tp doanh_nghiệp tất_yếu vận_động tp giao nhiệm_vụ sở ngành đồng_hành doanh_nghiệp công_tác cải_cách hành_chính 1 kiểm_điểm hiển,kinh doanh
https://tuoitre.vn/ts-nguyen-kim-quang-lam-quyen-hieu-truong-dh-hung-vuong-tphcm-20201105062222313.htm,ts nguyễn kim quang làm quyền hiệu trưởng đh hùng vương tp.hcm,tto - hội đồng trường đh hùng vương tp.hcm vừa đồng ý miễn nhiệm pgs.ts đỗ văn xê - hiệu trưởng nhà trường - theo nguyện vọng từ nhiệm của ông xê.,5 11 trang hiệu_trưởng trường đh hùng vương tp hcm pgs ts đỗ văn xê viết thông_báo bạn_bè đỗ văn xê ngưng hiệu_trưởng trường đh hùng vương tp hcm nhiệm_vụ áp_lực sức_khỏe tuôi già cám_ơn ủng_hộ đồng_hành 2 4 11 hội_đồng trường đh hùng vương họp thông_qua nghị_quyết nội_dung đồng_ý miễn_nhiệm chức_vụ hiệu_trưởng nhà_trường pgs ts đỗ văn xê nguyện_vọng nhiệm xê bổ_nhiệm ts nguyễn_kim quang nguyên phó_hiệu_trưởng trường đh khoa_học_tự_nhiên đh quốc_gia tp hcm quyền hiệu_trưởng bổ_nhiệm ts nguyễn thành_mỹ phó_hiệu_trưởng nhà_trường ts nguyễn_kim_quang xác_nhận thông_tin tuôi trẻ online,giáo dục
https://tuoitre.vn/them-mot-benh-nhan-covid-19-moi-ha-noi-lap-5-doan-kiem-tra-sau-khi-phai-cach-ly-2-nguoi-20201105063719845.htm,"thêm một bệnh nhân covid-19 mới, hà nội lập 5 đoàn kiểm tra sau khi phải cách ly 2 người","tto - sáng nay 5-11, bộ y tế cho biết đã ghi nhận thêm 2 ca mắc covid-19 mới, nâng tổng số bệnh nhân ghi nhận được từ đầu mùa lên 1.207 ca. trong khi đó, hà nội lập 5 đoàn kiểm tra sau khi có 2 nhân viên khách sạn phải cách ly 14 ngày.",bệnh_nhân bn 1 207 thông_tin bệnh_nhân nữ 33 tuôi quốc_tịch việt nam địa_chỉ sông_lô vĩnh_phúc 22 10 bệnh_nhân nhập_cảnh sân_bay nội đáp chuyến bay qr976 cách_ly huyện thanh_trì hà_nội mẫu 1 âm_tính mẫu 2 3 11 kết_quả xét_nghiệm 4 11 trung_tâm kiểm_soát bệnh_tật hà nội kết_quả dương_tính covid 19 hiện bệnh_nhân cách_ly điều_trị bệnh_viện bệnh nhiệt_đới trung_ương đông hà_nội 1 bệnh_nhân việt nam ghi_nhận 1 207 bệnh_nhân covid 19 đầu mùa dịch 1 069 bệnh ra_viện hà nội mặc_dù 80 ghi_nhận ca mắc cộng_đồng 4 11 2 nhân_viên khách_sạn cách_ly y_tế tiếp_xúc 1 điện thoai 1 đổi_tiền bệnh_nhân covid 19 1 203 chiều 4 11 hà_nội họp quyết_định thành_lập 5 đoàn kiểm_tra đôn_đốc hoạt_động_phòng_chống dịch biểu_hiện lơ,sức khỏe
https://tuoitre.vn/toan-bo-ket-qua-champions-league-sang-5-11-va-bang-xep-hang-sau-3-luot-tran-20201105053635675.htm,toàn bộ kết quả champions league sáng 5-11 và bảng xếp hạng sau 3 lượt trận,"tto - trong 8 trận đấu ở vòng bảng champions league sáng 5-11, chỉ có 1 trận hòa khi zenit và lazio cầm chân nhau 1-1. các trận còn lại đều có tỉ số thắng thua và không ít bất ngờ. tuôi trẻ online gửi đến bạn đọc bảng xếp hạng 8 bảng đấu sau 3 trận.",bảng xếp_hạng toàn_bộ 8 bảng đấu champions league lượt trận 3 lượt trận 4 vòng bảng champions league trở_lại 26 11 cầu_thủ trở_về chuyến tuyển quốc_gia,thể thao
https://tuoitre.vn/diem-tin-the-thao-sang-5-11-nadal-thang-tran-thu-1-000-tai-atp-tour-20201105044508521.htm,điểm tin thể thao sáng 5-11: nadal thắng trận thứ 1.000 tại atp tour,"tto - tại vòng 32 tay vợt giải quần vợt paris masters, rafael nadal đã vượt qua feliciano lopez. tuôi trẻ online gửi bạn đọc phần điểm tin những tin tức thể thao đáng chú ý sáng 5-11.",nadal thắng trận 1_000 atp tourrạng 5 11 paris masters rafael nadal đồng_hương feliciano lopez tỉ_số 2 1 4 6 7 6 6 4 đương_kim vô_địch roland garros đôi_chút thua ván đầu đẳng_cấp vượt_trội giúp ngược dòng thành_công hai ván kết_quả giúp nadal cán mốc 1_000 chiến_thắng giải atp tour tay_vợt tư lịch_sử thành_tích jimmy connors roger federer ivan lendl paris masters nadal xếp hạt_giống 1 đăng_quang tân_binh chelsea mắc covid 19 trận rennes champions league rạng 5 11 hlv chelsea frank lampard tân_binh kai havertz dương_tính covid 19 góp_mặt trận chelsea thắng_lợi dễ_dàng 3 0 hiện havertz cách_ly lỡ trận sheffield united ngoai hạng cuôi tuần sakho wada bồi thườngcựu trung_vệ liverpool mamadou sakho cuôi công_lý cuộc_chiến cơ_quan_phòng_chống doping thế_giới wada rạng 5 11 wada lên_tiếng xin_lỗi cáo_buộc cầu_thủ 2016 3 2016 sakho thi_đấu liverpool phát_hiện dương_tính chất higenamine liên_đoàn bóng_đá châu_âu uefa cấm thi_đấu 30 dự trận chung_kết europa league mùa 2015 2016 liverpool euro 2016 tuyển pháp higenamine danh_mục cấm wada uefa chỉ_trích wada chỉ_thị rõ_ràng chất sakho đệ đơn_kiện cơ_quan wada chấp_nhận xin_lỗi cầu_thủ pháp khoản bồi_thường,thể thao
https://tuoitre.vn/vang-mbappe-va-neymar-psg-guc-nga-truoc-leipzig-20201105052220185.htm,"vắng mbappe và neymar, psg gục ngã trước leipzig","tto - rạng sáng 5-11, đương kim á quân psg đã để thua leipzig 1-2 ở lượt trận thứ ba bảng h champions league. thất bại này có thể xem là bất ngờ khi đội bóng pháp được đánh giá cao hơn và có khởi đầu như mơ.",phút 6 cầu_thủ argentina angel di_maria sút tung_lưới leipzig tỉ_số psg 10 phút psg hưởng đá 11 m cú sút moise kean bóng đập trung_vệ dayot upamecano chấm đá phạt di_maria thắng xuất_sắc thủ_thành peter gulacsi lỡ mười_mươi thế_trận áp_đảo psg chiến_thắng dễ_dàng tồi_tệ xảy đội bóng pháp ngược dòng phút 42 cánh trái angelino chuyền bóng khu_vực 16 50 m christopher nkunku cầu_thủ leipzig tung cú dứt_điểm hiểm_hóc đánh_bại keylor navas gỡ hòa 1 1 cầu_thủ psg lo_lắng căng cứng phút đầu trận nguyên_nhân leipzig hưng_phấn bàn gỡ 1 1 cuôi phút 57 presnel kimpembe bóng chạm vòng cấm trọng_tài tham_khảo var leipzig hưởng đá 11 m chấm phạt_đền emil forsberg lỡ ghi_bàn nâng tỉ_số 2 1 đội bóng đức psg dồn bàn gỡ nỗ_lực psg dập_tắt phút 69 idrissa gana gueye thẻ_vàng 2 rời sân pha phạm lỗi cầu_thủ leipzig 10 hai cầu_thủ tấn_công sáng_giá kylian mbappe neymar đương_kim á_quân psg bế_tắc bàn gỡ dừng thi_đấu tồi_tệ psg tiếp_diễn phút 90 5 trung_vệ presnel kimpembe thẻ_vàng 2 nỗ_lực phạm lỗi chống phản_công thua leipzig 1 2 psg 1 chiến_thắng giai_đoạn lượt đi vòng bảng champions league mùa thầy_trò hlv thomas tuchel đứng bảng h man united leipzig 6 diễn_biến bảng h 3 trận đấu lượt_về trở_nên căng_thẳng,thể thao
https://tuoitre.vn/man-united-thua-soc-clb-cua-tho-nhi-ky-o-champions-league-20201105041827364.htm,man united thua 'sốc' clb của thổ nhĩ kỳ ở champions league,"tto - rạng sáng 5-11, man united đã có trận thua ""sốc"" chủ nhà istanbul basaksehir (thổ nhĩ kỳ) 1-2 ở lượt trận thứ ba bảng h champions league 2020-2021.",kết_quả trận đấu cách_biệt đẳng_cấp hai đội istanbul basaksehir kẻ lót đường bảng h hai trận toàn thua ghi bàn thắng man united làm_khách istanbul khí_thế hừng_hực hai trận toàn_thắng psg leipzig tự_tin man united thể_hiện hlv ole gunnar solskjaer xáo_trộn đội_hình trận thua arsenal giải ngoai hạng chú_ý tân_binh donny van de beek đá đầu thay paul pogba tiếng còi khai ngạc_nhiên man united đội nắm thế_trận cầu_thủ man united dâng sức_ép khung_thành istanbul basaksehir trả_giá phút 12 cựu tiền_đạo chelsea demba thoát đón đường chuyền edin visca đánh_bại thủ_môn dean henderson pha đối_mặt tỉ_số đội chủ bàn thắng đội bóng thổ nhĩ kỳ champions league mùa dừng phút 40 tận_dụng pha khống_chế bóng lỗi juan mata deniz turuc lao cướp bóng nhịp tung đường chuyền ngang edin visca tư_thế thoai mái cầu_thủ bosnia dễ_dàng sút tung_lưới dean henderson nhân đôi cách_biệt trận đấu 2 phút anthony martial đánh_đầu ghi_bàn đường chuyền luke shaw rút ngắn tỉ_số 1 2 hi_vọng lội ngược dòng quỷ đỏ hiệp 2 hlv solskjaer cứu man united thoát thất_bại tung scott mctominay sân thay axel tuanzebe đá trung_vệ trận thầy na uy lần_lượt cầu_thủ tấn_công paul pogba edinson cavani mason greenwood sân sân quỷ đỏ tỏ bế_tắc hàng thủ istanbul basaksehir phút bù 2 bàn thắng man united cầu_thủ đội chủ pha phá bóng hụt bóng bay thẳng khung_thành thủ_môn mert gunok alexandru epurean kịp_thời phá bóng vạch vôi bảo_toàn thắng_lợi istanbul basaksehir thua trận man united đứng đầu bảng h champions league 6 sức_ép sa_thải dồn vai hlv ole gunnar solskjaer hứng_chịu chỉ_trích trận thua man united arsenal,thể thao
https://tuoitre.vn/messi-ghi-ban-barcelona-thang-tran-thu-ba-lien-tiep-20201105050337278.htm,"messi ghi bàn, barcelona thắng trận thứ ba liên tiếp","tto - rạng sáng 5-11, lionel messi và gerard pique đã cùng nhau lập công, giúp barcelona đá bại dynamo kiev 2-1 trên sân nou camp ở lượt trận thứ 3 bảng g vòng bảng champions league.",lợi_thế sân_nhà đội_hình barcelona tràn đội_hình tấn_công tiếng còi khai sức_ép sân dynamo kiev phút 5 pha bóng trung_lộ lionel messi cầm bóng xâm_nhập vòng cấm hậu_vệ denys popov phạm lỗi trọng_tài chấm 11 m lionel messi thành_công penalty đem bàn tỉ_số barcelona bàn thắng barcelona tấn_công tình_huống nguy_hiểm nôn_nóng vô_duyên pedri ansu fati antoine griezmann barcelona bàn thắng nhân đôi cách_biệt tận_dụng barcelona trả_giá cuôi hiệp 1 tình_huống phản_công đội may đội chủ hàng phòng_ngự đánh_bại thủ_môn ter stegen tỏa pha ngả xuất_thần đẩy cú đánh đầu cự_li vitaly buyalsky cứu barcelona bàn thua đầu hiệp 2 dynamo kiev bóng lưới barcelona cú đánh_đầu tomasz kedziora tình_huống đá phạt_góc trọng_tài công_nhận bàn thắng đội bóng ngoai đường_biên lượn vòng cấm kedziora đánh_đầu tình_huống chết_hụt barcelona gia_tăng sức_ép nỗ_lực tấn_công ngừng nghỉ lionel messi đồng_đội đền_đáp phút 65 phạt_góc cánh trái ansu fati trung_vệ gerard pique tham_gia tấn_công bật pha đánh đầu bóng góc hạ gục thủ_môn ruslan neshcheret nâng tỉ_số 2 0 barcelona dynamo kiev dồn đội_hình tấn_công cầu_thủ đội phút bàn thắng rút ngắn tỉ_số 1 2 công viktor tsigankov pha đá bồi phút 75 barcelona đá bại dynamo kiev 2 1 thắng trận barcelona duy_trì chuôi trận toàn_thắng đầu giải củng_cố vững_chắc đầu_bảng g 9 trận đấu juventus đánh_bại ferencvaros 4 1 sân vững 2 bảng xếp_hạng 6 bàn thắng juventus ghi công alvaro morata 7 60 paulo dybala 73 tình_huống đá phản lưới hậu_vệ lasha dvali 81 bàn thắng danh_dự ferencvaros ghi công franck boli phút 90 bảng e chelsea củng_cố vững_chắc đầu_bảng đá bại 10 rennes 3 0 sân_nhà stamford bridge người_hùng chelsea trận tiền_đạo timo werner hai bàn thắng chấm 11 m phút 10 41 bàn thắng chelsea ghi công tiền_đạo tammy abraham đầu hiệp 2 thắng trận chelsea đầu bảng e 7 sevilla thắng krasnodar 3 2 xếp hiệu_số bàn thắng,thể thao
